Ticker,Buy Date,Buy Price,Sell Date,Sell Price,Percentage Profit
TT,2020-04-21,74.695,2020-05-07,75.1868,0.6584
TT,2020-06-01,83.9089,2020-06-29,83.226,-0.8139
TT,2020-07-16,95.1233,2020-08-04,104.7719,10.1432
PAYX,2020-01-13,73.1569,2020-02-28,66.177,-9.5409
PAYX,2020-04-20,56.7647,2020-05-14,54.4659,-4.0496
PAYX,2020-05-28,62.1876,2020-06-09,67.1484,7.9772
PAYX,2020-08-14,64.6657,2020-10-09,71.7057,10.8868
TFC,2020-02-24,42.0693,2020-03-06,31.8199,-24.363
TFC,2020-04-20,26.7031,2020-05-14,25.4455,-4.7094
TFC,2020-05-29,29.1917,2020-06-09,35.4618,21.4791
TFC,2020-07-31,29.7314,2020-09-22,29.0919,-2.1512
TFC,2020-10-08,34.5571,2020-11-10,39.3563,13.8876
MSFT,2020-04-08,157.7693,2020-05-07,175.416,11.1851
MSFT,2020-10-13,214.0351,2020-10-27,204.8056,-4.3121
MSFT,2020-11-13,207.9366,2020-11-24,205.9292,-0.9654
MSFT,2020-12-21,214.3354,2020-12-31,214.1718,-0.0764
TXT,2020-01-15,45.019,2020-02-05,50.5694,12.3291
TXT,2020-04-21,25.982,2020-05-12,24.6805,-5.0096
TXT,2020-05-28,30.8208,2020-06-09,38.2627,24.1457
TXT,2020-07-24,34.1487,2020-08-11,38.4533,12.6055
TXT,2020-11-09,42.2629,2020-11-25,46.9477,11.0849
BX,2020-04-17,41.4581,2020-05-27,47.1572,13.7466
BX,2020-07-27,46.1466,2020-09-09,43.4,-5.9517
BX,2020-10-08,46.3265,2020-10-28,42.29,-8.713
BX,2020-11-12,46.6387,2020-11-27,51.3841,10.1747
MMM,2020-04-14,102.482,2020-05-13,92.9123,-9.338
MMM,2020-05-29,107.8413,2020-07-01,107.1451,-0.6456
MMM,2020-07-23,109.8059,2020-08-04,104.2361,-5.0725
MMM,2020-10-15,117.6156,2020-10-29,110.242,-6.2692
MMM,2020-11-17,120.7876,2020-12-31,122.6394,1.5331
META,2020-04-14,177.1979,2020-05-01,201.1664,13.5264
META,2020-08-03,250.5853,2020-08-26,302.2518,20.6184
META,2020-10-15,265.2648,2020-11-06,291.8091,10.0067
META,2020-12-04,278.1739,2020-12-17,272.9825,-1.8663
IP,2020-02-20,32.158,2020-03-03,27.748,-13.7136
IP,2020-04-16,22.8138,2020-04-29,27.3437,19.8556
IP,2020-05-28,26.6925,2020-06-09,29.1419,9.1764
IP,2020-07-21,27.8487,2020-08-13,28.1507,1.0845
IP,2020-12-31,38.7797,2020-12-31,38.7797,0.0
GM,2020-02-19,33.4386,2020-03-03,29.2252,-12.6002
GM,2020-04-20,21.692,2020-05-04,20.1121,-7.2833
GM,2020-07-24,25.443,2020-08-18,28.9227,13.6762
GM,2020-10-12,31.2198,2020-10-23,35.6978,14.3434
POOL,2020-04-20,181.1695,2020-05-01,204.2601,12.7453
POOL,2020-10-05,311.3118,2020-10-26,344.3664,10.6179
POOL,2020-12-21,344.4733,2020-12-31,354.4553,2.8977
LULU,2020-04-09,203.51,2020-04-28,224.47,10.2993
LULU,2020-07-14,308.32,2020-08-06,339.18,10.0091
LULU,2020-10-13,356.29,2020-10-26,331.6,-6.9297
LULU,2020-11-24,349.55,2020-12-18,378.05,8.1533
BA,2020-02-12,345.395,2020-02-25,304.14,-11.9443
BA,2020-04-22,134.97,2020-05-06,121.86,-9.7133
BA,2020-05-29,145.85,2020-06-09,216.74,48.6047
BA,2020-08-18,170.23,2020-09-09,160.78,-5.5513
BA,2020-10-09,167.33,2020-10-28,148.14,-11.4684
BA,2020-11-13,187.11,2020-11-24,218.49,16.7709
TEL,2020-04-17,61.6512,2020-04-30,67.1544,8.9265
TEL,2020-07-21,79.2314,2020-08-12,87.7948,10.808
TEL,2020-10-08,98.0074,2020-10-29,88.7993,-9.3953
TEL,2020-11-16,102.6669,2020-12-31,112.4197,9.4994
COF,2020-01-24,94.6992,2020-02-06,93.991,-0.7478
COF,2020-04-22,46.959,2020-05-05,55.5633,18.323
COF,2020-07-30,59.4911,2020-09-08,64.6575,8.6843
COF,2020-11-11,77.9067,2020-12-10,87.1079,11.8106
MSCI,2020-04-07,271.818,2020-04-20,305.8998,12.5385
MSCI,2020-06-26,316.2796,2020-07-09,357.1617,12.9259
MSCI,2020-09-02,361.2406,2020-09-15,330.1442,-8.6082
MSCI,2020-10-14,342.5866,2020-10-29,329.6575,-3.774
CTVA,2020-02-06,29.4799,2020-02-26,26.5963,-9.7816
CTVA,2020-04-14,24.7924,2020-05-07,24.8018,0.0378
CTVA,2020-06-02,26.4121,2020-06-25,24.7054,-6.462
CTVA,2020-07-23,27.0345,2020-08-07,23.8756,-11.6847
CTVA,2020-08-25,27.1495,2020-09-25,26.8936,-0.9424
CTVA,2020-10-08,30.6368,2020-11-11,34.7116,13.3003
FE,2020-01-23,39.9817,2020-02-28,35.6279,-10.8896
FE,2020-04-14,36.38,2020-04-27,34.8118,-4.3106
FE,2020-06-02,34.7853,2020-06-15,32.6854,-6.0367
FE,2020-07-16,33.3476,2020-07-28,23.5348,-29.426
FE,2020-09-14,24.282,2020-09-25,23.4142,-3.5739
FE,2020-10-08,25.6082,2020-11-05,24.3882,-4.7641
FE,2020-12-14,25.1848,2020-12-31,25.4006,0.8567
KR,2020-02-19,26.4172,2020-03-06,28.653,8.4631
KR,2020-04-14,28.6977,2020-05-29,29.3092,2.1308
KR,2020-06-18,28.5814,2020-07-23,31.5644,10.437
KR,2020-10-13,31.4314,2020-10-26,29.9501,-4.7126
KR,2020-12-01,29.9828,2020-12-14,28.4296,-5.1802
ADP,2020-04-15,123.2992,2020-05-20,120.7372,-2.0779
ADP,2020-06-04,134.3445,2020-07-07,132.4565,-1.4054
ADP,2020-09-01,124.8244,2020-09-14,123.8796,-0.7569
ADP,2020-10-08,133.3495,2020-11-04,149.2869,11.9516
ETN,2020-04-20,70.9799,2020-05-14,68.2643,-3.8259
ETN,2020-06-01,77.1493,2020-07-02,80.4117,4.2287
ETN,2020-07-17,86.1801,2020-08-31,93.7091,8.7364
ETN,2020-10-08,98.647,2020-11-17,107.2705,8.7418
D,2020-04-16,62.1633,2020-06-02,68.6607,10.4521
D,2020-07-30,65.6237,2020-08-24,63.6756,-2.9686
D,2020-09-14,65.7643,2020-09-25,62.7665,-4.5584
D,2020-10-08,66.8478,2020-11-27,64.3876,-3.6802
CVS,2020-01-23,61.515,2020-02-04,56.7882,-7.684
CVS,2020-02-20,60.1848,2020-03-03,52.3208,-13.0664
CVS,2020-04-17,53.0068,2020-06-09,58.5204,10.4017
CVS,2020-07-24,53.8508,2020-08-31,52.8136,-1.9261
CVS,2020-10-13,50.263,2020-11-09,57.9002,15.1945
ROST,2020-02-18,116.0593,2020-03-02,106.1011,-8.5803
ROST,2020-04-16,82.867,2020-04-30,86.8302,4.7827
ROST,2020-05-22,89.2253,2020-06-24,82.7339,-7.2752
ROST,2020-08-03,83.5228,2020-08-18,89.6245,7.3054
ROST,2020-10-08,93.0079,2020-10-20,87.6096,-5.8042
ROST,2020-11-12,99.4233,2020-12-07,107.9675,8.5938
MPC,2020-02-20,51.0183,2020-03-03,38.2425,-25.0415
MPC,2020-04-20,21.0389,2020-05-01,24.7556,17.666
MPC,2020-07-24,33.3177,2020-08-06,30.7608,-7.6744
MPC,2020-11-04,27.707,2020-11-17,36.0075,29.9579
MS,2020-04-15,32.1842,2020-05-27,39.6203,23.1049
MS,2020-10-16,44.1448,2020-10-28,40.5008,-8.2546
DLTR,2020-01-10,91.35,2020-01-29,86.11,-5.7362
DLTR,2020-02-21,93.89,2020-03-03,81.82,-12.8555
DLTR,2020-04-17,81.73,2020-05-04,77.82,-4.784
DLTR,2020-05-27,87.53,2020-07-09,91.34,4.3528
DLTR,2020-10-12,95.56,2020-10-29,91.91,-3.8196
DLTR,2020-11-11,94.32,2020-11-25,111.73,18.4584
MAA,2020-01-17,110.9985,2020-02-21,122.414,10.2844
MAA,2020-04-21,89.8943,2020-06-04,99.2816,10.4426
MAA,2020-08-03,98.5792,2020-09-25,97.3141,-1.2834
MAA,2020-10-06,104.1964,2020-10-28,95.5957,-8.2543
MAA,2020-11-11,111.5722,2020-11-24,107.0318,-4.0695
GOOGL,2020-04-16,62.4967,2020-05-11,69.7611,11.6237
GOOGL,2020-07-07,74.0519,2020-08-11,73.5857,-0.6296
GOOGL,2020-10-16,77.9177,2020-11-05,87.5996,12.4258
C,2020-02-19,63.5469,2020-03-03,52.9625,-16.656
C,2020-04-21,33.8456,2020-05-04,37.1258,9.6919
C,2020-05-28,40.45,2020-06-09,48.958,21.0333
C,2020-08-03,41.882,2020-08-27,42.9874,2.6394
C,2020-11-12,40.6256,2020-11-24,48.0136,18.1856
TKO,2020-04-17,37.8104,2020-04-30,41.4757,9.6941
TKO,2020-07-16,43.7029,2020-08-04,41.4397,-5.1787
TKO,2020-11-16,39.6374,2020-12-18,43.667,10.1663
PH,2020-02-12,198.213,2020-02-25,180.2088,-9.0833
PH,2020-04-17,128.4294,2020-04-30,146.5169,14.0837
PH,2020-07-23,171.5377,2020-08-11,194.343,13.2946
PH,2020-10-09,204.1275,2020-10-29,194.5159,-4.7086
PFE,2020-04-09,25.9849,2020-06-03,26.8148,3.194
PFE,2020-07-16,26.3995,2020-07-30,29.0088,9.8838
PFE,2020-10-13,27.631,2020-11-05,27.5293,-0.3679
WAB,2020-02-19,76.1861,2020-03-03,63.1073,-17.1668
WAB,2020-04-20,47.4225,2020-05-01,52.7121,11.1542
WAB,2020-07-23,59.9588,2020-08-11,68.5327,14.2996
WAB,2020-11-12,66.1896,2020-11-25,72.1917,9.0681
DRI,2020-01-21,98.325,2020-02-27,85.2865,-13.2606
DRI,2020-04-20,53.038,2020-05-01,59.9564,13.0442
DRI,2020-07-23,65.3812,2020-08-12,72.6172,11.0673
DRI,2020-11-12,91.5228,2020-12-18,100.0026,9.2653
TER,2020-02-13,70.8868,2020-02-25,60.2809,-14.9617
TER,2020-04-08,61.4057,2020-05-04,57.2976,-6.69
TER,2020-05-29,65.6575,2020-06-09,73.3381,11.698
TER,2020-10-09,84.4486,2020-11-05,97.415,15.3542
CSGP,2020-04-20,60.353,2020-05-20,67.883,12.4766
CSGP,2020-07-30,83.268,2020-09-14,81.471,-2.1581
CSGP,2020-09-29,85.685,2020-10-27,82.888,-3.2643
CSGP,2020-11-10,88.613,2020-12-10,84.839,-4.259
CSGP,2020-12-29,91.822,2020-12-31,92.428,0.66
CMG,2020-04-09,15.42,2020-04-23,17.3404,12.454
CMG,2020-10-15,26.865,2020-10-29,24.856,-7.4781
CMG,2020-12-01,26.4212,2020-12-31,27.7342,4.9695
MCK,2020-01-15,148.2711,2020-02-03,138.5199,-6.5766
MCK,2020-04-16,133.3164,2020-05-14,124.928,-6.2921
MCK,2020-07-24,150.3413,2020-08-24,144.8441,-3.6565
MCK,2020-10-16,152.0436,2020-10-29,139.5439,-8.2211
CHRW,2020-04-07,62.9547,2020-05-28,70.8591,12.5557
CHRW,2020-07-14,73.8763,2020-07-30,82.4904,11.6601
CHRW,2020-12-03,82.0018,2020-12-24,84.3534,2.8678
IEX,2020-02-18,163.732,2020-03-02,143.2269,-12.5236
IEX,2020-04-09,141.8044,2020-05-21,142.3265,0.3682
IEX,2020-07-14,152.8724,2020-08-24,170.1105,11.2761
IEX,2020-10-08,178.9744,2020-10-29,159.3667,-10.9556
IEX,2020-11-17,186.2473,2020-12-31,188.1458,1.0193
L,2020-02-07,51.9953,2020-02-26,47.8542,-7.9643
L,2020-04-20,34.1872,2020-05-04,31.049,-9.1793
L,2020-06-01,33.0794,2020-06-25,33.1479,0.2073
L,2020-07-20,34.7152,2020-08-27,36.0896,3.959
L,2020-10-13,35.2065,2020-10-28,32.6357,-7.3021
DPZ,2020-02-21,348.9575,2020-03-03,318.4768,-8.7348
DPZ,2020-04-06,318.3318,2020-04-23,347.5959,9.193
DPZ,2020-07-14,379.0806,2020-08-11,366.2185,-3.393
DPZ,2020-09-29,399.8095,2020-10-12,370.6542,-7.2923
DPZ,2020-12-10,364.4889,2020-12-31,362.7817,-0.4684
EQIX,2020-04-07,567.0112,2020-04-20,609.863,7.5575
EQIX,2020-06-03,628.9732,2020-07-30,710.1839,12.9116
EQIX,2020-10-08,755.1895,2020-10-23,711.7964,-5.746
EQIX,2020-12-31,656.5354,2020-12-31,656.5354,0.0
AWK,2020-04-17,119.4913,2020-05-01,108.1008,-9.5325
AWK,2020-06-02,118.5291,2020-06-26,113.0532,-4.6199
AWK,2020-07-13,121.1532,2020-07-30,133.5993,10.273
AWK,2020-10-05,138.9042,2020-12-02,142.0778,2.2847
REGN,2020-02-13,397.7106,2020-02-26,456.6577,14.8216
REGN,2020-10-09,600.4103,2020-10-29,554.2578,-7.6868
CRWD,2020-01-10,57.2,2020-02-05,61.815,8.0682
CRWD,2020-04-01,54.58,2020-04-15,61.82,13.2649
CRWD,2020-07-31,113.2,2020-08-11,98.16,-13.2862
CRWD,2020-08-26,117.11,2020-09-11,126.28,7.8302
CRWD,2020-11-24,149.45,2020-12-07,170.72,14.2322
ITW,2020-02-10,161.6583,2020-02-28,147.5361,-8.7359
ITW,2020-04-15,135.2858,2020-05-27,156.1413,15.4158
ITW,2020-07-07,156.3318,2020-08-11,175.0474,11.9717
ITW,2020-10-12,182.7906,2020-10-29,176.5126,-3.4345
BK,2020-04-13,30.5223,2020-05-13,27.7872,-8.9608
BK,2020-06-01,32.2431,2020-07-01,32.149,-0.2918
BK,2020-08-14,32.3724,2020-09-11,31.0526,-4.0767
BK,2020-10-13,31.8117,2020-10-29,29.8555,-6.1493
BK,2020-11-13,33.6744,2020-12-31,36.9192,9.6358
FIS,2020-04-17,115.06,2020-06-08,128.1971,11.4177
FIS,2020-07-17,126.6226,2020-08-25,131.0396,3.4883
FIS,2020-11-18,130.9878,2020-12-22,122.0974,-6.7871
NSC,2020-04-14,138.7469,2020-04-30,152.6761,10.0393
NSC,2020-07-20,167.057,2020-08-11,185.8278,11.2361
NSC,2020-10-08,195.1245,2020-10-22,192.185,-1.5065
NSC,2020-11-10,213.8803,2020-12-17,208.9087,-2.3245
BALL,2020-01-13,63.4263,2020-02-05,72.0053,13.5259
BALL,2020-04-15,63.6905,2020-05-08,60.7904,-4.5535
BALL,2020-06-01,67.1572,2020-06-12,64.4773,-3.9904
BALL,2020-07-14,69.4596,2020-09-02,79.97,15.1316
EW,2020-01-21,80.7067,2020-02-03,73.3067,-9.169
EW,2020-04-09,71.8133,2020-05-27,72.1167,0.4224
EW,2020-07-21,75.94,2020-08-28,84.33,11.0482
EW,2020-10-15,85.32,2020-10-27,76.5,-10.3376
EW,2020-11-18,85.24,2020-12-31,91.23,7.0272
ECL,2020-04-17,168.974,2020-04-29,186.7741,10.5343
ECL,2020-07-22,199.2763,2020-08-04,179.3695,-9.9895
ECL,2020-09-02,198.1961,2020-09-24,184.8179,-6.75
ECL,2020-10-19,191.6366,2020-10-30,174.3524,-9.0193
ECL,2020-11-13,197.9425,2020-12-29,204.1214,3.1216
KEY,2020-02-14,15.0347,2020-02-26,13.465,-10.4409
KEY,2020-04-21,7.9541,2020-05-14,7.6458,-3.876
KEY,2020-05-29,9.1333,2020-06-09,11.5801,26.7895
KEY,2020-08-03,9.4191,2020-09-01,9.9548,5.6874
KEY,2020-10-12,10.5586,2020-10-29,10.1296,-4.0632
WTW,2020-04-15,172.9905,2020-04-28,163.0015,-5.7743
WTW,2020-07-10,189.1944,2020-08-12,182.7049,-3.43
WTW,2020-09-04,194.8983,2020-09-28,193.4209,-0.758
WTW,2020-11-20,187.0695,2020-12-31,198.3297,6.0192
AOS,2020-04-17,37.1749,2020-05-28,42.3958,14.0441
AOS,2020-07-15,46.0721,2020-08-12,45.7137,-0.7778
AOS,2020-09-17,48.6114,2020-11-02,48.5551,-0.1159
AOS,2020-11-18,51.8992,2020-12-24,50.9713,-1.7879
WMB,2020-04-14,12.9927,2020-04-30,14.5389,11.9007
WMB,2020-07-22,14.8948,2020-08-11,16.4034,10.1285
WMB,2020-11-17,16.261,2020-12-30,15.8493,-2.5322
MOS,2020-04-16,9.821,2020-04-30,10.4377,6.2789
MOS,2020-05-29,10.9636,2020-06-09,13.4289,22.4862
MOS,2020-07-23,12.3273,2020-08-05,14.8492,20.4579
MOS,2020-10-06,17.1895,2020-10-29,16.7057,-2.8146
MOS,2020-11-24,21.1605,2020-12-23,20.2119,-4.4828
LVS,2020-04-20,41.5473,2020-05-01,43.9363,5.75
LVS,2020-07-22,45.1212,2020-08-04,42.1253,-6.6396
LVS,2020-08-17,45.9689,2020-09-15,49.9473,8.6547
LVS,2020-10-28,45.1405,2020-11-10,56.4208,24.9893
LVS,2020-12-31,57.413,2020-12-31,57.413,0.0
GL,2020-02-04,102.1276,2020-02-27,91.0216,-10.8746
GL,2020-04-15,71.7021,2020-04-29,81.6352,13.8533
GL,2020-06-04,79.0061,2020-06-16,74.7805,-5.3485
GL,2020-07-24,77.0349,2020-09-14,79.7762,3.5586
GL,2020-10-13,78.1279,2020-11-10,89.1284,14.0802
JKHY,2020-01-17,140.0055,2020-02-10,157.7181,12.6514
JKHY,2020-04-08,159.0974,2020-04-22,149.9487,-5.7504
JKHY,2020-07-01,173.0787,2020-07-29,170.1788,-1.6755
JKHY,2020-08-13,180.7521,2020-08-25,156.6493,-13.3347
JKHY,2020-10-08,155.1185,2020-10-26,145.4897,-6.2074
JKHY,2020-11-17,149.9548,2020-12-15,150.1201,0.1102
JKHY,2020-12-30,150.2621,2020-12-31,153.3289,2.0409
TRGP,2020-04-23,8.2718,2020-05-05,11.2132,35.5586
TRGP,2020-08-05,18.2526,2020-08-19,16.6229,-8.9286
TRGP,2020-10-13,15.283,2020-10-29,14.5878,-4.5484
EIX,2020-04-16,47.0537,2020-05-04,44.3085,-5.8342
EIX,2020-06-04,46.4559,2020-06-22,43.8837,-5.5367
EIX,2020-07-24,44.5787,2020-08-05,42.6609,-4.302
EIX,2020-10-07,44.2635,2020-10-26,46.8819,5.9156
FI,2020-04-17,100.63,2020-06-18,104.03,3.3787
FI,2020-07-24,100.63,2020-08-21,95.63,-4.9687
FI,2020-09-23,99.35,2020-10-26,98.38,-0.9763
FI,2020-11-12,105.7,2020-12-07,116.93,10.6244
PM,2020-02-18,65.6159,2020-03-02,63.7624,-2.8248
PM,2020-04-14,58.9551,2020-05-04,55.9989,-5.0142
PM,2020-06-03,56.6864,2020-06-29,54.7183,-3.4719
PM,2020-07-16,58.4743,2020-09-25,59.4393,1.6503
PM,2020-10-16,62.4901,2020-10-27,56.2308,-10.0164
PM,2020-11-20,60.4878,2020-12-10,66.9835,10.739
SW,2020-08-04,28.1672,2020-08-19,31.8656,13.1301
HRL,2020-01-21,40.4245,2020-02-25,38.5044,-4.7497
HRL,2020-03-27,38.7111,2020-04-17,43.7046,12.8996
HRL,2020-06-03,41.2473,2020-06-22,41.8703,1.5104
HRL,2020-07-14,42.6875,2020-09-04,44.418,4.0538
HRL,2020-10-15,43.8876,2020-11-25,40.9461,-6.7023
MDT,2020-04-09,86.7947,2020-04-24,85.3085,-1.7124
MDT,2020-06-08,87.0524,2020-06-19,80.6779,-7.3226
MDT,2020-07-20,82.7814,2020-08-28,93.2706,12.6711
MDT,2020-10-14,93.5381,2020-10-30,87.4593,-6.4987
MDT,2020-11-16,97.0688,2020-12-31,102.3779,5.4695
XYL,2020-04-20,65.0535,2020-05-06,59.2301,-8.9518
XYL,2020-06-04,66.37,2020-06-16,63.0882,-4.9446
XYL,2020-07-15,70.7079,2020-09-03,77.2554,9.26
DHI,2020-01-21,53.8646,2020-03-02,51.9914,-3.4776
DHI,2020-04-20,36.3077,2020-05-01,44.1306,21.5461
DHI,2020-07-13,54.1647,2020-07-24,60.6748,12.019
DHI,2020-09-25,68.5371,2020-10-28,65.7223,-4.1069
DHI,2020-11-24,70.8843,2020-12-10,66.9556,-5.5424
VRSK,2020-04-15,142.395,2020-05-28,162.9224,14.4158
VRSK,2020-10-12,187.1351,2020-10-29,173.9992,-7.0195
VRSK,2020-11-10,189.4167,2020-12-11,188.339,-0.5689
VRSK,2020-12-28,202.2029,2020-12-31,201.8237,-0.1875
IPG,2020-02-14,19.5305,2020-02-26,18.3493,-6.0482
IPG,2020-04-23,11.8715,2020-05-07,13.1395,10.6803
IPG,2020-07-22,14.7523,2020-08-26,14.6785,-0.5
IPG,2020-10-13,14.8998,2020-11-10,17.8,19.4646
UDR,2020-01-21,38.9627,2020-03-02,38.2159,-1.9167
UDR,2020-04-21,29.1749,2020-05-15,28.5025,-2.3047
UDR,2020-06-02,30.8805,2020-06-29,30.1671,-2.3101
UDR,2020-10-12,29.7362,2020-10-23,27.4353,-7.7378
UDR,2020-11-11,32.3634,2020-12-21,30.9076,-4.4984
KEYS,2020-01-29,95.66,2020-03-10,94.83,-0.8677
KEYS,2020-04-16,96.58,2020-06-01,106.93,10.7165
KEYS,2020-06-29,98.13,2020-09-01,99.74,1.6407
KEYS,2020-09-29,99.6,2020-11-06,112.97,13.4237
SYF,2020-04-28,16.3677,2020-05-13,14.0169,-14.3628
SYF,2020-07-24,20.8089,2020-08-31,22.123,6.3151
SYF,2020-11-13,27.0021,2020-12-18,29.0978,7.7615
HBAN,2020-04-21,6.098,2020-05-11,6.4342,5.5128
HBAN,2020-05-29,6.9501,2020-06-09,8.5997,23.7345
HBAN,2020-07-30,7.388,2020-09-01,7.4912,1.3963
HBAN,2020-10-12,8.0161,2020-11-04,8.1209,1.3065
VST,2020-02-19,19.849,2020-03-03,17.7146,-10.7536
VST,2020-04-15,14.2874,2020-04-28,16.9525,18.6535
VST,2020-08-19,17.5285,2020-09-08,15.8583,-9.5286
VST,2020-10-19,16.8316,2020-10-30,15.5431,-7.6555
VST,2020-11-12,17.0285,2020-12-14,16.2321,-4.6768
DAY,2020-02-25,73.09,2020-03-09,61.91,-15.2962
DAY,2020-04-21,50.36,2020-05-04,58.62,16.4019
DAY,2020-09-02,82.85,2020-09-15,76.8,-7.3023
DAY,2020-09-28,82.21,2020-10-26,88.8,8.0161
EPAM,2020-04-17,209.94,2020-06-02,232.63,10.8079
EPAM,2020-10-02,326.92,2020-11-02,313.7,-4.0438
EPAM,2020-12-02,323.59,2020-12-28,353.63,9.2834
MDLZ,2020-04-09,46.177,2020-05-07,44.2537,-4.1651
MDLZ,2020-06-04,45.2506,2020-07-06,45.8024,1.2194
MDLZ,2020-10-13,52.5523,2020-10-27,49.0816,-6.6044
MDLZ,2020-11-17,52.2311,2020-12-22,50.9999,-2.3574
V,2020-04-16,156.4867,2020-04-30,172.1913,10.0357
V,2020-07-22,191.9164,2020-08-13,190.9694,-0.4934
V,2020-10-14,195.4348,2020-10-28,174.8184,-10.549
V,2020-11-13,203.7443,2020-12-22,199.2528,-2.2045
WBA,2020-01-07,45.0793,2020-01-21,40.9584,-9.1415
WBA,2020-06-03,33.8265,2020-06-25,32.6087,-3.6001
WBA,2020-08-11,32.4613,2020-08-26,30.3396,-6.5364
WBA,2020-10-13,28.386,2020-10-30,26.707,-5.9149
WBA,2020-11-11,32.5128,2020-11-24,30.581,-5.9417
NKE,2020-02-21,93.5486,2020-03-03,85.087,-9.0451
NKE,2020-04-08,79.8188,2020-05-22,87.7258,9.9062
NKE,2020-08-06,94.2297,2020-08-25,104.6048,11.0105
NKE,2020-11-17,124.2978,2020-12-31,133.2712,7.2193
TDY,2020-04-09,327.92,2020-04-22,311.17,-5.108
TDY,2020-07-24,308.95,2020-08-31,313.61,1.5083
TDY,2020-10-13,320.02,2020-11-06,336.83,5.2528
NDAQ,2020-04-13,31.9778,2020-05-19,34.8694,9.0426
NDAQ,2020-08-31,41.786,2020-09-11,39.2241,-6.1311
NDAQ,2020-10-16,40.2133,2020-10-29,38.0726,-5.3232
NDAQ,2020-11-10,39.6703,2020-11-23,39.3208,-0.881
NDAQ,2020-12-04,39.2479,2020-12-16,39.8117,1.4366
NOW,2020-04-20,302.46,2020-05-01,339.51,12.2496
NOW,2020-09-23,460.47,2020-10-12,509.09,10.5588
NOW,2020-11-17,513.1,2020-12-21,550.82,7.3514
ZBRA,2020-04-15,196.81,2020-04-28,228.48,16.0917
ZBRA,2020-07-17,273.1,2020-09-08,249.26,-8.7294
ZBRA,2020-10-09,284.0,2020-11-04,329.18,15.9084
HUBB,2020-01-30,133.5093,2020-02-26,122.9555,-7.9049
HUBB,2020-04-15,108.417,2020-05-14,102.3782,-5.57
HUBB,2020-06-01,114.3324,2020-06-29,111.6888,-2.3122
HUBB,2020-07-20,119.2262,2020-08-11,132.2154,10.8946
HUBB,2020-10-14,133.0458,2020-11-11,144.689,8.7513
LNT,2020-04-17,44.3235,2020-04-30,41.0095,-7.4768
LNT,2020-06-04,42.3188,2020-06-25,39.506,-6.6467
LNT,2020-07-17,42.8847,2020-09-10,44.303,3.3071
LNT,2020-10-09,46.5658,2020-11-24,45.7132,-1.8308
ODFL,2020-04-03,59.8991,2020-04-17,66.8126,11.5419
ODFL,2020-10-14,99.1758,2020-10-28,91.4135,-7.8268
FTV,2020-02-13,47.3162,2020-02-25,43.0526,-9.0109
FTV,2020-04-14,37.423,2020-05-07,35.5338,-5.0484
FTV,2020-06-01,38.1903,2020-06-23,41.9497,9.844
FTV,2020-09-03,45.0863,2020-10-08,50.3084,11.5825
FTV,2020-11-12,51.0923,2020-12-15,51.0765,-0.031
EMR,2020-04-17,44.8671,2020-04-28,51.0725,13.8306
EMR,2020-07-23,57.3779,2020-08-13,63.3679,10.4395
EMR,2020-10-14,62.6277,2020-10-29,58.1685,-7.1202
EMR,2020-11-10,69.9032,2020-12-31,73.0405,4.4881
TXN,2020-02-14,113.2275,2020-02-25,101.3832,-10.4606
TXN,2020-04-15,92.4764,2020-04-30,99.4048,7.4921
TXN,2020-10-07,127.5339,2020-12-01,143.1026,12.2075
LKQ,2020-04-21,18.2475,2020-05-04,22.5416,23.5323
LKQ,2020-07-21,25.5905,2020-08-11,28.8042,12.5581
LKQ,2020-10-16,29.1979,2020-10-29,29.0056,-0.6585
STLD,2020-04-09,21.7182,2020-04-21,20.141,-7.2621
STLD,2020-05-27,24.8091,2020-06-12,23.948,-3.4709
STLD,2020-07-23,25.2295,2020-08-13,27.9758,10.8853
STLD,2020-09-21,26.8681,2020-10-09,30.0758,11.9385
STLD,2020-11-10,31.3036,2020-11-25,34.9684,11.7075
COST,2020-01-15,275.4167,2020-03-02,283.6309,2.9824
COST,2020-04-15,284.6676,2020-05-15,275.1474,-3.3443
COST,2020-06-02,282.3937,2020-06-17,275.5152,-2.4358
COST,2020-07-09,299.36,2020-09-03,320.9784,7.2216
COST,2020-10-02,327.1621,2020-12-01,367.2185,12.2436
TTWO,2020-03-16,108.01,2020-04-03,118.49,9.7028
TTWO,2020-06-18,141.25,2020-07-27,159.24,12.7363
TTWO,2020-10-06,162.2,2020-11-02,154.03,-5.037
TTWO,2020-11-25,173.98,2020-12-15,194.7,11.9094
CZR,2020-04-21,15.27,2020-05-04,18.93,23.9686
CZR,2020-08-18,42.72,2020-08-31,45.8,7.2097
CZR,2020-11-13,61.38,2020-11-25,69.37,13.0173
DOC,2020-01-07,25.8853,2020-03-02,24.9298,-3.6913
DOC,2020-04-20,19.2801,2020-05-07,18.0854,-6.1965
DOC,2020-06-01,19.6819,2020-06-16,22.0187,11.873
DOC,2020-07-10,20.5611,2020-09-24,20.2989,-1.2752
DOC,2020-10-09,22.3694,2020-10-20,21.1662,-5.379
DOC,2020-11-03,22.2913,2020-12-22,23.4805,5.3347
PKG,2020-04-14,75.3956,2020-04-29,85.3632,13.2204
PKG,2020-07-21,89.4226,2020-08-03,82.4059,-7.8467
PKG,2020-09-02,92.0164,2020-10-16,103.4905,12.4696
