Ticker,Buy Date,Buy Price,Sell Date,Sell Price,Percentage Profit
NWSA,2015-10-22,12.7692,2015-12-09,11.9523,-6.3978
NXPI,2015-05-27,96.0583,2015-07-06,86.7233,-9.7181
NXPI,2015-10-22,83.4054,2015-11-11,72.0258,-13.6437
NXPI,2015-12-16,75.7921,2016-01-13,69.8557,-7.8324
O,2015-04-10,29.8861,2015-04-21,29.4781,-1.3655
O,2015-07-23,28.6741,2015-09-08,27.2166,-5.083
O,2015-10-07,29.0381,2016-05-24,37.4126,28.8397
ODFL,2015-03-02,25.1768,2015-04-15,23.2691,-7.5773
ODFL,2015-08-07,23.5361,2015-09-08,21.5415,-8.4746
ODFL,2015-11-18,20.4509,2015-12-14,18.9646,-7.2676
OKE,2015-02-23,24.5211,2015-05-15,23.4883,-4.2117
OKE,2015-10-12,21.1505,2015-11-10,16.738,-20.8625
OMC,2015-02-25,55.0229,2015-04-29,54.1579,-1.5722
OMC,2015-08-04,52.0565,2015-08-27,48.722,-6.4055
OMC,2015-10-20,52.4362,2016-01-19,51.1094,-2.5302
ON,2015-05-20,12.76,2015-07-02,11.62,-8.9342
ON,2015-10-21,10.63,2015-12-11,9.92,-6.6792
ORCL,2015-03-10,35.9707,2015-04-20,37.0112,2.8926
ORCL,2015-04-29,37.9427,2015-06-22,35.7208,-5.8559
ORCL,2015-10-27,33.0083,2015-12-21,31.6218,-4.2004
ORLY,2015-02-10,13.6267,2015-09-16,16.648,22.1722
ORLY,2015-09-29,16.4467,2015-12-16,16.8313,2.3389
OXY,2015-02-10,58.9734,2015-03-12,54.7553,-7.1526
OXY,2015-04-23,58.5224,2015-06-03,57.6502,-1.4903
OXY,2015-06-24,58.6165,2015-07-10,54.51,-7.0058
OXY,2015-10-19,54.8939,2015-12-14,49.5282,-9.7746
PANW,2015-10-02,28.2,2015-10-23,26.85,-4.7872
PANW,2015-12-03,32.185,2016-01-14,25.6417,-20.3304
PARA,2015-10-30,38.1177,2015-12-30,38.5929,1.2465
PAYC,2015-02-11,33.5837,2015-04-20,30.0512,-10.5186
PAYC,2015-05-08,35.1483,2015-07-16,34.4595,-1.9597
PAYC,2015-08-20,39.0252,2015-10-13,39.4385,1.059
PAYC,2015-10-23,38.3463,2015-12-18,37.2737,-2.797
PAYX,2015-01-28,34.6297,2015-04-21,36.2233,4.6018
PAYX,2015-05-28,36.4404,2015-06-18,35.1415,-3.5642
PAYX,2015-08-21,34.8014,2016-01-07,36.1583,3.8991
PCAR,2015-04-24,30.1219,2015-06-16,29.0472,-3.5679
PCAR,2015-07-31,29.5686,2015-08-14,28.553,-3.4346
PCG,2015-07-30,48.1353,2015-09-09,45.306,-5.8778
PCG,2015-10-08,49.0377,2015-12-02,49.1683,0.2663
PEG,2015-04-08,29.1808,2015-06-18,28.5167,-2.2757
PEG,2015-08-03,29.4969,2015-09-11,27.5628,-6.5568
PEG,2015-10-09,30.5541,2015-11-17,28.332,-7.2727
PEP,2015-02-05,71.264,2015-03-20,69.5059,-2.4671
PEP,2015-05-12,70.834,2015-06-15,69.3271,-2.1275
PEP,2015-07-16,72.1665,2015-09-04,68.1645,-5.5455
PEP,2015-10-14,73.2356,2015-12-22,74.6085,1.8747
PFE,2015-06-23,21.2462,2015-09-02,19.869,-6.4821
PFE,2015-10-26,21.1571,2015-12-03,20.6504,-2.3949
PFG,2015-03-02,34.8819,2015-07-21,36.81,5.5273
PFG,2015-07-29,37.6467,2015-09-08,33.1776,-11.8712
PFG,2015-10-29,35.401,2015-12-15,32.0425,-9.4872
PG,2015-07-09,61.4684,2015-08-12,57.5295,-6.408
PG,2015-10-15,56.5819,2016-05-03,62.8515,11.0805
PGR,2015-02-17,21.2673,2015-04-30,20.9303,-1.585
PGR,2015-05-13,21.1341,2015-09-11,23.3996,10.7196
PGR,2015-10-02,23.7445,2015-11-30,24.3951,2.7402
PH,2015-03-16,99.4663,2015-06-16,99.9732,0.5096
PH,2015-11-03,90.5721,2015-12-10,83.5284,-7.7768
PHM,2015-04-15,19.8676,2015-04-29,17.28,-13.0243
PHM,2015-07-02,18.0582,2015-09-21,18.3305,1.5081
PHM,2015-09-24,17.0306,2015-12-24,16.1024,-5.4504
PKG,2015-08-04,51.608,2015-09-14,48.8205,-5.4013
PKG,2015-10-27,49.9319,2015-12-11,48.455,-2.9579
PLD,2015-04-10,31.5349,2015-05-01,29.9415,-5.0529
PLD,2015-07-31,30.3793,2015-09-09,28.36,-6.647
PLD,2015-10-13,31.5211,2015-12-28,32.3662,2.6808
PM,2015-03-03,48.7799,2015-03-12,46.1777,-5.3345
PM,2015-04-28,49.01,2015-06-18,49.1475,0.2805
PM,2015-07-22,51.7902,2015-09-01,47.3025,-8.6652
PM,2015-10-14,51.8598,2016-08-10,62.5714,20.655
PNC,2015-02-20,65.5068,2015-04-22,65.8228,0.4824
PNC,2015-05-22,68.6561,2015-08-25,66.5148,-3.1189
PNC,2015-10-30,67.2897,2016-01-11,64.5858,-4.0182
PNR,2015-01-16,36.2004,2015-01-28,35.1305,-2.9556
PNR,2015-02-10,36.9523,2015-03-25,36.0161,-2.5334
PNR,2015-05-27,36.4347,2015-06-22,34.857,-4.3303
PNR,2015-07-06,37.8378,2015-07-31,34.5802,-8.6094
PNR,2015-10-27,31.1782,2015-12-11,29.9133,-4.057
PNW,2015-07-23,40.2653,2015-09-15,40.4021,0.3398
PNW,2015-10-06,43.128,2015-11-24,42.5486,-1.3435
PODD,2015-03-23,33.91,2015-04-16,30.01,-11.501
PODD,2015-06-17,30.25,2015-09-01,29.14,-3.6694
PODD,2015-10-27,29.84,2016-01-26,33.43,12.0308
POOL,2015-06-09,61.1466,2015-08-26,60.8462,-0.4913
POOL,2015-09-23,64.6009,2016-01-05,71.4575,10.6137
PPG,2015-05-26,95.8629,2015-07-22,90.7512,-5.3323
PPG,2015-10-26,87.6731,2015-12-24,84.4642,-3.6601
PPL,2015-02-06,20.9316,2015-06-17,19.0959,-8.7698
PPL,2015-07-30,19.8215,2015-09-15,19.2843,-2.7105
PPL,2015-10-08,20.9929,2015-12-09,21.4993,2.4124
PRU,2015-03-16,52.453,2015-04-20,51.1627,-2.4599
PRU,2015-05-06,54.3724,2015-08-24,49.4581,-9.0382
PRU,2015-10-29,54.6902,2015-12-29,54.5348,-0.2842
PSA,2015-04-16,127.8127,2015-06-16,125.6596,-1.6846
PSA,2015-07-22,136.0116,2015-09-18,140.2697,3.1307
PSA,2015-10-02,145.6026,2016-02-11,161.416,10.8607
PSX,2015-02-13,51.9257,2015-06-15,53.6272,3.2768
PSX,2015-07-10,55.118,2015-08-24,49.9768,-9.3277
PSX,2015-10-07,57.6195,2015-12-22,56.5673,-1.8262
PTC,2015-03-24,35.9,2015-07-20,39.04,8.7465
PTC,2015-10-26,34.27,2015-12-21,33.87,-1.1672
PWR,2015-02-17,28.1952,2015-04-01,27.9008,-1.0442
PWR,2015-04-20,28.7153,2015-07-14,28.0774,-2.2215
PWR,2015-10-07,25.359,2015-10-23,19.0094,-25.0387
PWR,2015-12-23,20.0006,2016-07-01,22.6994,13.4936
PYPL,2015-08-04,39.91,2015-08-28,34.51,-13.5304
PYPL,2015-10-30,35.64,2015-12-21,35.21,-1.2065
QCOM,2015-03-11,53.1907,2015-04-06,49.2267,-7.4524
QCOM,2015-05-19,52.3057,2015-06-19,50.4818,-3.487
QCOM,2015-10-23,45.7869,2015-11-20,36.8531,-19.5118
RCL,2015-03-25,68.8003,2015-04-29,61.691,-10.3333
RCL,2015-06-08,69.8699,2015-12-10,83.0939,18.9266
RCL,2015-12-31,91.7476,2016-01-22,79.0619,-13.8268
REG,2015-04-07,46.9361,2015-04-30,43.5034,-7.3135
REG,2015-07-31,43.7233,2015-09-03,41.1171,-5.9606
REG,2015-10-08,44.6637,2016-08-29,56.7183,26.9895
REGN,2015-02-26,423.8284,2015-09-08,513.4606,21.1482
REGN,2015-11-02,566.7234,2015-12-23,529.596,-6.5512
RF,2015-03-09,6.775,2015-04-16,6.8107,0.5263
RF,2015-04-28,6.6986,2015-07-23,7.5262,12.3545
RF,2015-08-06,7.4205,2015-08-25,6.6594,-10.2564
RF,2015-11-03,6.7725,2015-12-31,6.8364,0.9424
RJF,2015-02-24,32.3889,2015-04-16,32.7494,1.1132
RJF,2015-05-18,33.1791,2015-07-31,34.2368,3.1879
RJF,2015-08-06,34.2196,2016-01-11,29.6137,-13.4598
RL,2015-04-17,110.6323,2015-05-21,106.4722,-3.7603
RL,2015-06-23,113.0292,2015-07-22,105.901,-6.3066
RL,2015-10-13,97.7,2015-12-22,91.3962,-6.4523
RMD,2015-10-19,50.0082,2015-12-23,48.0832,-3.8494
ROK,2015-02-13,95.4535,2015-04-06,91.8164,-3.8103
ROK,2015-05-07,98.4055,2015-07-21,100.9506,2.5863
ROK,2015-11-02,90.0277,2015-12-09,86.0319,-4.4384
ROL,2015-06-10,10.1792,2015-09-14,11.1675,9.7088
ROL,2015-12-17,10.5751,2016-04-13,10.6749,0.9433
ROP,2015-02-12,154.0133,2015-07-20,166.7623,8.2779
ROP,2015-10-19,163.4464,2016-01-05,175.9944,7.6772
ROST,2015-07-10,46.0645,2015-09-04,43.4618,-5.6501
ROST,2015-10-29,45.6794,2015-11-20,45.8067,0.2785
ROST,2015-11-25,47.5608,2016-02-08,47.9743,0.8695
RSG,2015-06-05,33.213,2015-06-18,33.7374,1.5789
RSG,2015-07-28,35.0152,2015-09-14,33.9338,-3.0883
RSG,2015-10-14,36.5136,2016-01-28,36.0602,-1.2416
RTX,2015-05-28,57.9518,2015-06-24,56.6818,-2.1915
RTX,2015-10-26,50.0486,2015-12-15,46.8978,-6.2955
RVTY,2015-02-04,44.9922,2015-07-22,50.2391,11.6617
RVTY,2015-10-27,48.2171,2016-01-12,46.7422,-3.0589
SBAC,2015-02-05,111.0757,2015-04-07,113.1292,1.8487
SBAC,2015-06-26,112.1771,2015-07-24,111.1037,-0.9569
SBAC,2015-07-31,111.2623,2015-09-15,104.7005,-5.8976
SBAC,2015-11-02,110.8517,2015-11-25,98.3626,-11.2664
SBUX,2015-10-01,46.7884,2015-12-21,48.5048,3.6685
SCHW,2015-02-27,26.2053,2015-08-28,26.7343,2.0186
SCHW,2015-11-04,27.9561,2016-01-08,26.1733,-6.3769
SHW,2015-05-28,87.5892,2015-06-18,85.4495,-2.443
SHW,2015-11-03,82.0193,2016-01-05,78.2606,-4.5827
SJM,2015-01-21,77.0135,2015-06-16,82.9985,7.7714
SJM,2015-08-21,83.2499,2015-11-19,89.0396,6.9546
SJM,2015-11-20,92.1165,2016-02-01,96.4452,4.6991
SLB,2015-02-17,66.3517,2015-03-23,61.8947,-6.7172
SLB,2015-04-16,68.4676,2015-06-16,67.6019,-1.2643
SLB,2015-10-28,59.1254,2015-12-11,54.6408,-7.5849
SMCI,2015-06-08,3.352,2015-07-08,2.751,-17.9296
SMCI,2015-09-21,2.885,2015-11-20,2.34,-18.8908
SNA,2015-02-17,114.6337,2015-09-08,125.2845,9.2911
SNA,2015-10-27,128.6682,2016-01-13,131.8436,2.4679
SNPS,2015-02-12,44.5,2015-08-27,47.0,5.618
SNPS,2015-10-27,49.71,2015-12-14,44.91,-9.656
SO,2015-07-24,28.0137,2015-09-15,28.1463,0.4731
SO,2015-10-14,30.0794,2015-12-03,29.4381,-2.1319
SO,2015-12-15,30.126,2016-05-11,33.9601,12.727
SPG,2015-04-09,118.1379,2015-05-04,110.961,-6.075
SPG,2015-07-28,112.7299,2015-09-15,109.3046,-3.0385
SPG,2015-10-09,118.789,2015-12-01,115.0312,-3.1634
SPGI,2015-02-06,86.6531,2015-06-12,94.4319,8.977
SPGI,2015-08-06,92.3556,2016-01-08,83.5406,-9.5446
SRE,2015-04-09,39.34,2015-05-01,38.4917,-2.1565
SRE,2015-08-17,38.753,2015-09-03,33.631,-13.2171
SRE,2015-10-19,37.2518,2015-12-08,34.7615,-6.6851
STE,2015-03-24,61.4684,2015-05-19,62.7799,2.1335
STE,2015-07-23,62.1463,2015-09-01,56.5159,-9.0598
STE,2015-10-16,60.0835,2016-01-07,65.8424,9.5848
STLD,2015-02-26,15.1335,2015-07-01,16.7949,10.9783
STLD,2015-08-24,14.971,2015-11-16,13.9853,-6.5842
STLD,2015-11-19,14.4653,2016-01-22,13.2982,-8.0683
STT,2015-03-03,56.1019,2015-03-23,56.8715,1.3719
STT,2015-04-23,58.3952,2015-07-13,58.0373,-0.6129
STT,2015-08-11,59.1073,2015-12-23,50.5195,-14.5291
STX,2015-05-04,36.6364,2015-06-09,32.7058,-10.7287
STX,2015-08-18,32.4009,2015-09-18,29.3796,-9.3246
STZ,2015-05-26,102.2038,2015-07-10,101.1052,-1.075
STZ,2015-08-07,107.3424,2016-02-25,121.6625,13.3406
SW,2015-08-03,22.1014,2015-09-03,20.6194,-6.7054
SWK,2015-02-19,75.8003,2015-04-02,74.3442,-1.9209
SWK,2015-04-28,77.3466,2015-08-12,81.6111,5.5135
SWK,2015-10-27,82.8012,2016-01-07,78.3179,-5.4145
SWKS,2015-05-20,86.104,2015-07-20,85.8075,-0.3443
SWKS,2015-12-04,68.9846,2016-01-07,55.1944,-19.9904
SYF,2015-05-12,26.025,2015-09-03,25.8239,-0.773
SYF,2015-10-30,24.8984,2015-11-23,25.6549,3.0381
SYF,2015-12-02,26.2343,2016-06-21,20.6655,-21.227
SYK,2015-02-26,83.7191,2015-03-19,82.3122,-1.6806
SYK,2015-04-27,86.5496,2015-09-14,88.8303,2.6352
SYK,2015-11-06,86.947,2015-12-04,83.0644,-4.4655
SYY,2015-06-11,28.5412,2015-06-19,28.5718,0.1074
SYY,2015-06-25,29.6522,2015-07-07,27.5585,-7.0608
SYY,2015-08-17,31.5208,2016-01-15,30.8253,-2.2063
T,2015-02-03,11.9313,2015-03-18,11.6725,-2.1688
T,2015-04-29,12.4918,2015-08-12,12.4483,-0.3485
T,2015-10-21,12.6927,2016-08-30,16.1422,27.177
TAP,2015-01-14,58.3452,2015-03-03,59.4752,1.9368
TAP,2015-04-16,60.2048,2015-05-13,58.0317,-3.6096
TAP,2015-08-20,57.7514,2015-08-28,53.0374,-8.1627
TAP,2015-09-23,65.8305,2016-01-19,69.3772,5.3877
TDG,2015-08-07,159.0453,2015-09-17,153.4948,-3.4898
TDG,2015-11-17,154.4633,2016-01-04,152.4195,-1.3232
TDY,2015-03-02,100.92,2015-05-20,104.38,3.4285
TDY,2015-06-26,107.42,2015-08-11,104.58,-2.6438
TDY,2015-11-24,91.42,2015-12-31,88.94,-2.7127
TECH,2015-05-29,23.7288,2015-06-25,23.3016,-1.8003
TECH,2015-07-23,25.1435,2015-09-02,21.7001,-13.6949
TEL,2015-01-30,55.1214,2015-04-20,57.8588,4.9662
TEL,2015-06-11,57.3086,2015-12-29,54.9703,-4.0802
TER,2015-03-03,18.6061,2015-04-15,17.6912,-4.9172
TER,2015-05-14,19.1196,2015-07-08,17.9006,-6.3755
TER,2015-10-12,17.6144,2016-01-19,18.1652,3.1267
TFC,2015-02-26,25.6972,2015-05-05,26.1405,1.7251
TFC,2015-05-26,26.7415,2015-08-13,26.8269,0.3196
TFC,2015-10-28,25.1792,2016-01-04,25.3152,0.5401
TGT,2015-06-22,63.1265,2015-08-11,58.9445,-6.6247
TGT,2015-10-09,59.3937,2015-10-22,57.7935,-2.6941
TJX,2015-06-30,29.0038,2015-11-18,29.9094,3.1223
TKO,2015-02-11,11.1075,2015-04-13,11.4703,3.2665
TKO,2015-06-09,13.3792,2015-09-23,15.5163,15.9733
TKO,2015-10-28,17.7205,2015-11-13,14.1799,-19.9804
TMO,2015-02-24,126.7413,2015-05-01,122.6998,-3.1888
TMO,2015-06-29,127.1335,2015-08-28,123.8416,-2.5893
TMO,2015-10-27,123.0898,2016-01-27,130.4781,6.0024
TMUS,2015-01-20,29.2099,2015-07-29,36.0496,23.4156
TMUS,2015-08-12,39.8202,2015-10-22,39.1869,-1.5904
TPL,2015-02-18,37.6339,2015-06-11,44.6282,18.585
TPL,2015-09-24,41.5832,2015-11-27,42.5706,2.3745
TPR,2015-10-23,22.7282,2016-05-24,29.7856,31.051
TRGP,2015-03-02,59.2935,2015-04-01,57.0791,-3.7346
TRGP,2015-04-16,63.8656,2015-06-02,55.1806,-13.599
TRGP,2015-10-30,33.9985,2016-07-07,27.981,-17.6991
TRMB,2015-03-02,26.09,2015-03-30,24.4,-6.4776
TRMB,2015-05-07,25.13,2015-05-21,24.26,-3.462
TRMB,2015-10-30,20.98,2016-01-07,20.39,-2.8122
TROW,2015-03-11,55.1188,2015-06-04,55.8215,1.2749
TROW,2015-10-27,52.1457,2015-12-22,50.4666,-3.2201
TRV,2015-07-24,84.1656,2015-09-08,79.677,-5.333
TRV,2015-10-20,87.4402,2015-12-30,93.1345,6.5123
TSCO,2015-10-26,15.7102,2015-12-11,15.2094,-3.1879
TSCO,2015-12-17,15.2613,2016-06-28,16.275,6.6422
TSLA,2015-02-23,14.3773,2015-03-05,13.5233,-5.9399
TSLA,2015-04-23,14.5513,2015-08-13,15.9907,9.8914
TSLA,2015-09-28,17.1567,2015-10-15,14.4287,-15.9005
TSLA,2015-12-10,14.9807,2016-01-19,13.914,-7.1203
TSN,2015-02-19,32.6419,2015-03-23,31.7297,-2.7946
TSN,2015-05-08,32.3243,2015-08-14,33.4412,3.4553
TSN,2015-09-24,33.4168,2016-02-05,44.7435,33.8951
TT,2015-02-03,43.2302,2015-05-14,45.3113,4.8139
TT,2015-05-18,45.9698,2015-07-13,44.1547,-3.9486
TT,2015-10-30,38.8699,2015-12-18,35.1896,-9.4682
TTWO,2015-05-26,27.1,2015-09-04,28.35,4.6125
TTWO,2015-10-15,30.88,2016-01-14,32.61,5.6023
TXN,2015-02-06,41.5193,2015-04-16,43.6595,5.1547
TXN,2015-10-12,38.5916,2015-12-31,42.9178,11.2103
TXT,2015-01-15,41.8334,2015-07-10,43.7342,4.5436
TXT,2015-10-28,39.8812,2016-01-06,40.3642,1.2111
TYL,2015-02-13,115.03,2015-05-26,124.24,8.0066
TYL,2015-06-30,128.79,2015-09-15,146.34,13.6268
TYL,2015-09-18,149.8,2016-01-12,162.02,8.1575
UAL,2015-07-28,57.08,2015-09-15,57.49,0.7183
UAL,2015-09-23,58.52,2015-10-05,52.03,-11.0902
UAL,2015-11-02,60.61,2015-12-15,57.83,-4.5867
UDR,2015-03-25,24.0703,2015-05-07,22.5692,-6.2362
UDR,2015-07-10,23.2787,2015-09-09,22.4566,-3.5315
UDR,2015-10-07,24.6906,2016-01-29,25.2334,2.1987
UHS,2015-03-06,109.6826,2015-09-02,127.425,16.1762
ULTA,2015-06-01,153.05,2015-09-08,160.72,5.0114
ULTA,2015-10-05,166.83,2016-02-03,180.5,8.194
UNH,2015-06-03,100.544,2015-08-25,96.6915,-3.8317
UNH,2015-10-06,102.6613,2015-11-11,99.9886,-2.6034
UNH,2015-12-24,102.302,2016-01-21,98.9705,-3.2566
UNP,2015-02-09,96.0956,2015-03-23,91.2226,-5.071
UNP,2015-10-12,77.7758,2015-11-16,67.1897,-13.611
UPS,2015-05-12,70.5389,2015-07-02,68.9266,-2.2857
UPS,2015-08-10,72.8614,2015-09-14,69.448,-4.6847
UPS,2015-10-12,73.9608,2015-12-11,71.0425,-3.9457
URI,2015-03-04,91.4087,2015-03-30,88.1414,-3.5745
URI,2015-04-15,94.9095,2015-06-12,88.3359,-6.9262
URI,2015-09-25,62.7025,2015-10-05,58.8322,-6.1725
URI,2015-10-26,72.0962,2015-12-18,64.871,-10.0216
USB,2015-02-23,30.8435,2015-04-08,30.2724,-1.8517
USB,2015-05-26,30.391,2015-08-27,29.4076,-3.2359
USB,2015-10-29,30.3586,2016-01-06,29.161,-3.9448
V,2015-02-19,62.8579,2015-04-07,60.8679,-3.1659
V,2015-05-13,64.1173,2015-07-13,64.3971,0.4364
V,2015-07-23,67.3349,2015-09-10,64.923,-3.5819
V,2015-10-16,70.3691,2015-12-31,73.2188,4.0496
VLO,2015-02-05,35.8687,2015-04-24,39.2655,9.47
VLO,2015-06-05,37.8493,2015-09-03,39.5531,4.5017
VLO,2015-10-22,40.0286,2016-01-12,47.1262,17.7312
VMC,2015-01-12,62.4138,2015-04-27,77.0676,23.4784
VMC,2015-05-11,82.7311,2015-07-01,77.8683,-5.8779
VMC,2015-07-30,83.3817,2015-10-13,86.0744,3.2293
VMC,2015-11-13,90.8946,2015-12-29,89.2504,-1.8089
VRSK,2015-07-30,75.5032,2015-09-08,70.9653,-6.0101
VRSK,2015-10-09,77.9976,2015-11-11,68.2407,-12.5092
VRSK,2015-12-18,73.3158,2016-01-25,67.9049,-7.3803
VRSN,2015-02-17,62.0109,2015-05-12,62.9384,1.4957
VRSN,2015-07-23,65.6709,2015-09-21,69.9193,6.4692
VRSN,2015-09-23,69.8595,2016-01-12,78.5059,12.3769
VRTX,2015-03-12,123.21,2015-05-26,124.8,1.2905
VRTX,2015-06-01,128.48,2015-06-16,123.52,-3.8605
VRTX,2015-06-26,130.5,2015-09-11,131.0,0.3831
VRTX,2015-11-12,117.78,2015-12-29,124.97,6.1046
VTR,2015-04-21,52.8138,2015-05-06,49.1027,-7.0267
VTR,2015-08-03,48.9533,2015-08-25,37.3019,-23.801
VTR,2015-10-26,35.3207,2015-11-10,32.2908,-8.5782
VTR,2015-12-23,35.9145,2016-02-11,32.4171,-9.7383
VTRS,2015-03-04,46.6565,2015-07-01,57.3025,22.8177
VTRS,2015-11-18,42.5252,2016-01-28,43.395,2.0452
VZ,2015-02-06,28.1011,2015-06-09,27.9589,-0.5059
VZ,2015-08-21,27.6803,2015-12-21,27.6053,-0.2712
VZ,2015-12-23,28.0761,2016-05-02,31.6301,12.6582
WAB,2015-02-17,85.1428,2015-06-29,89.5088,5.1279
WAB,2015-08-12,92.6243,2015-09-10,88.5796,-4.3667
WAT,2015-01-12,116.82,2015-07-13,129.64,10.9741
WAT,2015-08-12,131.49,2015-08-20,127.65,-2.9204
WAT,2015-10-30,128.84,2016-01-13,127.44,-1.0866
WBA,2015-06-24,59.6891,2015-08-31,59.9165,0.3809
WBA,2015-10-30,57.8606,2015-11-13,55.5594,-3.9772
WBD,2015-03-06,33.39,2015-05-19,32.78,-1.8269
WBD,2015-06-01,34.07,2015-07-24,32.21,-5.4594
WBD,2015-10-15,28.46,2015-12-18,26.47,-6.9923
WDAY,2015-02-13,91.0,2015-03-26,82.81,-9.0
WDAY,2015-04-27,88.6,2015-06-05,78.62,-11.2641
WDAY,2015-07-31,83.48,2015-08-28,75.0,-10.1581
WDAY,2015-10-21,79.37,2016-01-04,77.79,-1.9907
WDC,2015-03-09,65.0686,2015-03-17,61.805,-5.0156
WDC,2015-05-08,61.1008,2015-05-27,59.6991,-2.2941
WDC,2015-08-25,50.6166,2015-09-16,51.9115,2.5583
WDC,2015-10-27,43.7394,2016-04-21,28.9937,-33.7126
WEC,2015-05-04,35.4598,2015-05-13,34.2815,-3.3228
WEC,2015-07-23,34.6714,2015-09-16,35.1024,1.2431
WEC,2015-10-02,38.1697,2015-11-20,37.1238,-2.7402
WELL,2015-04-14,50.3459,2015-04-24,50.3127,-0.0659
WELL,2015-08-05,46.6491,2015-09-03,43.0984,-7.6116
WELL,2015-10-08,47.3266,2015-11-12,40.6304,-14.1489
WELL,2015-12-23,45.5741,2016-02-08,43.9714,-3.5166
WFC,2015-02-19,40.659,2015-04-16,40.7486,0.2205
WFC,2015-05-08,41.5062,2015-08-26,39.0436,-5.9333
WFC,2015-10-28,41.073,2015-12-30,42.1406,2.5994
WM,2015-07-31,42.3967,2015-09-21,41.7529,-1.5186
WM,2015-10-12,44.0872,2015-12-14,43.0823,-2.2794
WMB,2015-02-17,26.9333,2015-06-15,26.0036,-3.4518
WMB,2015-07-01,31.9648,2015-08-12,27.9832,-12.4563
WMT,2015-12-16,16.773,2016-05-17,18.7057,11.5227
WRB,2015-03-10,11.8457,2015-04-23,11.7234,-1.0325
WRB,2015-06-17,12.3438,2015-09-08,12.8694,4.2582
WRB,2015-10-22,13.329,2015-11-30,13.4058,0.576
WRB,2015-12-17,13.0244,2016-09-07,14.0969,8.2351
WSM,2015-06-02,30.7609,2015-09-04,29.6486,-3.616
WST,2015-03-03,52.6396,2015-05-05,51.3737,-2.4049
WST,2015-06-17,54.7277,2015-08-26,53.8184,-1.6614
WST,2015-11-02,57.8681,2016-01-05,55.4149,-4.2394
WTW,2015-02-12,109.5933,2015-05-15,108.1527,-1.3144
WTW,2015-10-29,103.4961,2016-01-22,97.7418,-5.5599
WY,2015-06-04,21.4265,2015-07-16,20.739,-3.2085
WY,2015-10-23,20.5106,2016-01-05,20.6287,0.5755
WYNN,2015-02-17,138.0793,2015-03-11,112.6489,-18.4173
WYNN,2015-07-29,85.7862,2015-08-06,88.0145,2.5975
WYNN,2015-11-02,62.924,2015-12-02,58.5863,-6.8935
WYNN,2015-12-30,61.513,2016-01-12,51.6808,-15.9839
XEL,2015-07-22,24.2746,2015-09-15,24.3115,0.1523
XEL,2015-10-08,25.8121,2015-12-02,26.4995,2.6633
XOM,2015-02-18,58.8734,2015-06-09,55.0369,-6.5165
XOM,2015-10-13,51.2726,2015-12-09,49.1704,-4.1001
XYL,2015-03-09,30.9631,2015-04-01,31.1828,0.7096
XYL,2015-04-28,31.754,2015-07-10,31.6815,-0.2286
XYL,2015-10-09,31.0832,2016-01-05,32.0758,3.1933
XYZ,2015-12-31,12.7,2016-01-15,10.62,-16.378
YUM,2015-02-11,43.9801,2015-07-13,54.4382,23.7791
YUM,2015-12-11,43.7158,2016-01-15,41.3757,-5.353
ZBH,2015-11-05,96.4139,2015-12-18,89.9504,-6.7039
ZBRA,2015-12-03,78.26,2016-04-27,63.97,-18.2596
ZTS,2015-06-01,46.1461,2015-07-22,45.3419,-1.7428
ZTS,2015-11-10,42.5364,2016-01-22,40.5285,-4.7205
