date,equity
2019-06-06,109807.73569750787
2019-06-07,109807.73569750787
2019-06-10,109807.73569750787
2019-06-11,109807.73569750787
2019-06-12,109807.73569750787
2019-06-13,109807.73569750787
2019-06-14,109807.73569750787
2019-06-17,109807.73569750787
2019-06-18,109807.73569750787
2019-06-19,109807.73569750787
2019-06-20,109807.73569750787
2019-06-21,109807.73569750787
2019-06-24,109807.73569750787
2019-06-25,109807.73569750787
2019-06-26,109807.73569750787
2019-06-27,109807.73569750787
2019-06-28,109807.73569750787
2019-07-01,109807.73569750787
2019-07-02,109807.73569750787
2019-07-03,109807.73569750787
2019-07-05,109807.73569750787
2019-07-08,109807.73569750787
2019-07-09,109807.73569750787
2019-07-10,109807.73569750787
2019-07-11,109807.73569750787
2019-07-12,109807.73569750787
2019-07-15,109807.73569750787
2019-07-16,109807.73569750787
2019-07-17,109807.73569750787
2019-07-18,109807.73569750787
2019-07-19,109807.73569750787
2019-07-22,109807.73569750787
2019-07-23,109807.73569750787
2019-07-24,109807.73569750787
2019-07-25,109807.73569750787
2019-07-26,109807.73569750787
2019-07-29,109807.73569750787
2019-07-30,109807.73569750787
2019-07-31,109807.73569750787
2019-08-01,109807.73569750787
2019-08-02,109807.73569750787
2019-08-05,109807.73569750787
2019-08-06,109807.73569750787
2019-08-07,109807.73569750787
2019-08-08,109807.73569750787
2019-08-09,109807.73569750787
2019-08-12,109807.73569750787
2019-08-13,109807.73569750787
2019-08-14,109807.73569750787
2019-08-15,109807.73569750787
2019-08-16,109807.73569750787
2019-08-19,109807.73569750787
2019-08-20,109807.73569750787
2019-08-21,109807.73569750787
2019-08-22,109807.73569750787
2019-08-23,109807.73569750787
2019-08-26,109807.73569750787
2019-08-27,109807.73569750787
2019-08-28,109807.73569750787
2019-08-29,109807.73569750787
2019-08-30,109807.73569750787
2019-09-03,109807.73569750787
2019-09-04,109807.73569750787
2019-09-05,109807.73569750787
2019-09-06,109807.73569750787
2019-09-09,109807.73569750787
2019-09-10,109807.73569750787
2019-09-11,109807.73569750787
2019-09-12,109807.73569750787
2019-09-13,109807.73569750787
2019-09-16,109807.73569750787
2019-09-17,109807.73569750787
2019-09-18,109807.73569750787
2019-09-19,109807.73569750787
2019-09-20,109807.73569750787
2019-09-23,109807.73569750787
2019-09-24,109807.73569750787
2019-09-25,109807.73569750787
2019-09-26,109807.73569750787
2019-09-27,109807.73569750787
2019-09-30,109807.73569750787
2019-10-01,109807.73569750787
2019-10-02,109807.73569750787
2019-10-03,109807.73569750787
2019-10-04,109807.73569750787
2019-10-07,109807.73569750787
2019-10-08,109807.73569750787
2019-10-09,109807.73569750787
2019-10-10,109807.73569750787
2019-10-11,109807.73569750787
2019-10-14,109807.73569750787
2019-10-15,109807.73569750787
2019-10-16,109807.73569750787
2019-10-17,109807.73569750787
2019-10-18,109807.73569750787
2019-10-21,109807.73569750787
2019-10-22,109807.73569750787
2019-10-23,109807.73569750787
2019-10-24,109807.73569750787
2019-10-25,109807.73569750787
2019-10-28,109807.73569750787
2019-10-29,109807.73569750787
2019-10-30,109807.73569750787
2019-10-31,109807.73569750787
2019-11-01,109807.73569750787
2019-11-04,109807.73569750787
2019-11-05,109807.73569750787
2019-11-06,109807.73569750787
2019-11-07,109807.73569750787
2019-11-08,109807.73569750787
2019-11-11,109807.73569750787
2019-11-12,109807.73569750787
2019-11-13,109807.73569750787
2019-11-14,109807.73569750787
2019-11-15,109807.73569750787
2019-11-18,109807.73569750787
2019-11-19,109807.73569750787
2019-11-20,109807.73569750787
2019-11-21,109807.73569750787
2019-11-22,109807.73569750787
2019-11-25,109807.73569750787
2019-11-26,109807.73569750787
2019-11-27,109807.73569750787
2019-11-29,109807.73569750787
2019-12-02,109807.73569750787
2019-12-03,109807.73569750787
2019-12-04,109807.73569750787
2019-12-05,109807.73569750787
2019-12-06,109807.73569750787
2019-12-09,109807.73569750787
2019-12-10,109807.73569750787
2019-12-11,109807.73569750787
2019-12-12,109807.73569750787
2019-12-13,109807.73569750787
2019-12-16,109807.73569750787
2019-12-17,109807.73569750787
2019-12-18,109807.73569750787
2019-12-19,109807.73569750787
2019-12-20,109807.73569750787
2019-12-23,109807.73569750787
2019-12-24,109807.73569750787
2019-12-26,109807.73569750787
2019-12-27,109807.73569750787
2019-12-30,109807.73569750787
2019-12-31,109807.73569750787
2020-01-02,109807.73569750787
2020-01-03,109807.73569750787
2020-01-06,109807.73569750787
2020-01-07,109807.73569750787
2020-01-08,109807.73569750787
2020-01-09,109807.73569750787
2020-01-10,109807.73569750787
2020-01-13,109807.73569750787
2020-01-14,109807.73569750787
2020-01-15,109807.73569750787
2020-01-16,109807.73569750787
2020-01-17,109807.73569750787
2020-01-21,109807.73569750787
2020-01-22,109807.73569750787
2020-01-23,109807.73569750787
2020-01-24,109807.73569750787
2020-01-27,109807.73569750787
2020-01-28,109807.73569750787
2020-01-29,109807.73569750787
2020-01-30,109807.73569750787
2020-01-31,109807.73569750787
2020-02-03,109807.73569750787
2020-02-04,109807.73569750787
2020-02-05,109807.73569750787
2020-02-06,109807.73569750787
2020-02-07,109807.73569750787
2020-02-10,109807.73569750787
2020-02-11,111862.08831477167
2020-02-12,113803.73582053186
2020-02-13,113068.83290219308
2020-02-14,113068.83290219308
2020-02-18,113068.83290219308
2020-02-19,113068.83290219308
2020-02-20,113068.83290219308
2020-02-21,113068.83290219308
2020-02-24,113068.83290219308
2020-02-25,113068.83290219308
2020-02-26,113068.83290219308
2020-02-27,113068.83290219308
2020-02-28,113068.83290219308
2020-03-02,113068.83290219308
2020-03-03,113068.83290219308
2020-03-04,113068.83290219308
2020-03-05,113068.83290219308
2020-03-06,113068.83290219308
2020-03-09,113068.83290219308
2020-03-10,113068.83290219308
2020-03-11,113068.83290219308
2020-03-12,113068.83290219308
2020-03-13,113068.83290219308
2020-03-16,113068.83290219308
2020-03-17,113068.83290219308
2020-03-18,113068.83290219308
2020-03-19,113068.83290219308
2020-03-20,113068.83290219308
2020-03-23,113068.83290219308
2020-03-24,113068.83290219308
2020-03-25,113068.83290219308
2020-03-26,113068.83290219308
2020-03-27,113068.83290219308
2020-03-30,113068.83290219308
2020-03-31,113068.83290219308
2020-04-01,113068.83290219308
2020-04-02,113068.83290219308
2020-04-03,113068.83290219308
2020-04-06,113068.83290219308
2020-04-07,113068.83290219308
2020-04-08,113068.83290219308
2020-04-09,113068.83290219308
2020-04-13,113068.83290219308
2020-04-14,113068.83290219308
2020-04-15,113068.83290219308
2020-04-16,113068.83290219308
2020-04-17,113068.83290219308
2020-04-20,113068.83290219308
2020-04-21,113068.83290219308
2020-04-22,113068.83290219308
2020-04-23,113068.83290219308
2020-04-24,113068.83290219308
2020-04-27,113068.83290219308
2020-04-28,113068.83290219308
2020-04-29,113068.83290219308
2020-04-30,113068.83290219308
2020-05-01,113068.83290219308
2020-05-04,113068.83290219308
2020-05-05,113068.83290219308
2020-05-06,113068.83290219308
2020-05-07,113068.83290219308
2020-05-08,113068.83290219308
2020-05-11,113068.83290219308
2020-05-12,113068.83290219308
2020-05-13,113068.83290219308
2020-05-14,113068.83290219308
2020-05-15,113068.83290219308
2020-05-18,113068.83290219308
2020-05-19,113068.83290219308
2020-05-20,113068.83290219308
2020-05-21,113068.83290219308
2020-05-22,113068.83290219308
2020-05-26,113068.83290219308
2020-05-27,113068.83290219308
2020-05-28,113068.83290219308
2020-05-29,113068.83290219308
2020-06-01,113068.83290219308
2020-06-02,113068.83290219308
2020-06-03,113068.83290219308
2020-06-04,113068.83290219308
2020-06-05,113068.83290219308
2020-06-08,113068.83290219308
2020-06-09,113068.83290219308
2020-06-10,113068.83290219308
2020-06-11,113068.83290219308
2020-06-12,113068.83290219308
2020-06-15,113068.83290219308
2020-06-16,113068.83290219308
2020-06-17,113068.83290219308
2020-06-18,113068.83290219308
2020-06-19,113068.83290219308
2020-06-22,113068.83290219308
2020-06-23,113068.83290219308
2020-06-24,113068.83290219308
2020-06-25,113068.83290219308
2020-06-26,113068.83290219308
2020-06-29,113068.83290219308
2020-06-30,113068.83290219308
2020-07-01,113068.83290219308
2020-07-02,113068.83290219308
2020-07-06,113068.83290219308
2020-07-07,113068.83290219308
2020-07-08,113068.83290219308
2020-07-09,113068.83290219308
2020-07-10,113068.83290219308
2020-07-13,113068.83290219308
2020-07-14,113068.83290219308
2020-07-15,113068.83290219308
2020-07-16,113068.83290219308
2020-07-17,113068.83290219308
2020-07-20,113068.83290219308
2020-07-21,113068.83290219308
2020-07-22,113068.83290219308
2020-07-23,113068.83290219308
2020-07-24,113068.83290219308
2020-07-27,113068.83290219308
2020-07-28,113068.83290219308
2020-07-29,113068.83290219308
2020-07-30,113068.83290219308
2020-07-31,113068.83290219308
2020-08-03,113068.83290219308
2020-08-04,113068.83290219308
2020-08-05,113068.83290219308
2020-08-06,113068.83290219308
2020-08-07,113068.83290219308
2020-08-10,113068.83290219308
2020-08-11,113068.83290219308
2020-08-12,113068.83290219308
2020-08-13,113068.83290219308
2020-08-14,113068.83290219308
2020-08-17,113068.83290219308
2020-08-18,113068.83290219308
2020-08-19,113068.83290219308
2020-08-20,113068.83290219308
2020-08-21,113068.83290219308
2020-08-24,113068.83290219308
2020-08-25,113068.83290219308
2020-08-26,113068.83290219308
2020-08-27,113068.83290219308
2020-08-28,113068.83290219308
2020-08-31,113068.83290219308
2020-09-01,113068.83290219308
2020-09-02,113068.83290219308
2020-09-03,113068.83290219308
2020-09-04,113068.83290219308
2020-09-08,113068.83290219308
2020-09-09,113068.83290219308
2020-09-10,113068.83290219308
2020-09-11,113068.83290219308
2020-09-14,113068.83290219308
2020-09-15,113068.83290219308
2020-09-16,113068.83290219308
2020-09-17,113068.83290219308
2020-09-18,113068.83290219308
2020-09-21,113068.83290219308
2020-09-22,113068.83290219308
2020-09-23,113068.83290219308
2020-09-24,113068.83290219308
2020-09-25,113068.83290219308
2020-09-28,113068.83290219308
2020-09-29,113068.83290219308
2020-09-30,113068.83290219308
2020-10-01,113068.83290219308
2020-10-02,113068.83290219308
2020-10-05,113068.83290219308
2020-10-06,113068.83290219308
2020-10-07,113068.83290219308
2020-10-08,113068.83290219308
2020-10-09,113068.83290219308
2020-10-12,113068.83290219308
2020-10-13,113068.83290219308
2020-10-14,113068.83290219308
2020-10-15,113068.83290219308
2020-10-16,113068.83290219308
2020-10-19,113068.83290219308
2020-10-20,113068.83290219308
2020-10-21,113068.83290219308
2020-10-22,113068.83290219308
2020-10-23,113068.83290219308
2020-10-26,113068.83290219308
2020-10-27,113068.83290219308
2020-10-28,113068.83290219308
2020-10-29,113068.83290219308
2020-10-30,113068.83290219308
2020-11-02,113068.83290219308
2020-11-03,113068.83290219308
2020-11-04,113068.83290219308
2020-11-05,113068.83290219308
2020-11-06,113068.83290219308
2020-11-09,113068.83290219308
2020-11-10,113068.83290219308
2020-11-11,113068.83290219308
2020-11-12,113068.83290219308
2020-11-13,113068.83290219308
2020-11-16,113068.83290219308
2020-11-17,113068.83290219308
2020-11-18,113068.83290219308
2020-11-19,113068.83290219308
2020-11-20,113068.83290219308
2020-11-23,113068.83290219308
2020-11-24,113068.83290219308
2020-11-25,113068.83290219308
2020-11-27,113068.83290219308
2020-11-30,113068.83290219308
2020-12-01,113068.83290219308
2020-12-02,113068.83290219308
2020-12-03,113068.83290219308
2020-12-04,113068.83290219308
2020-12-07,113068.83290219308
2020-12-08,113068.83290219308
2020-12-09,113068.83290219308
2020-12-10,113068.83290219308
2020-12-11,113068.83290219308
2020-12-14,113068.83290219308
2020-12-15,113068.83290219308
2020-12-16,113068.83290219308
2020-12-17,113068.83290219308
2020-12-18,113068.83290219308
2020-12-21,113068.83290219308
2020-12-22,113068.83290219308
2020-12-23,113068.83290219308
2020-12-24,113068.83290219308
2020-12-28,113068.83290219308
2020-12-29,113068.83290219308
2020-12-30,113068.83290219308
2020-12-31,113068.83290219308
2021-01-04,113068.83290219308
2021-01-05,113068.83290219308
2021-01-06,106403.69171547891
2021-01-07,106403.69171547891
2021-01-08,105867.48225617413
2021-01-11,108616.32010388377
2021-01-12,107525.9528152943
2021-01-13,107525.9528152943
2021-01-14,107525.9528152943
2021-01-15,107525.9528152943
2021-01-19,107525.9528152943
2021-01-20,107525.9528152943
2021-01-21,111562.1912891865
2021-01-22,110315.32499432567
2021-01-25,109838.70009922984
2021-01-26,109838.70009922984
2021-01-27,109838.70009922984
2021-01-28,109838.70009922984
2021-01-29,109838.70009922984
2021-02-01,109838.70009922984
2021-02-02,109838.70009922984
2021-02-03,109838.70009922984
2021-02-04,109838.70009922984
2021-02-05,109838.70009922984
2021-02-08,109838.70009922984
2021-02-09,109838.70009922984
2021-02-10,109838.70009922984
2021-02-11,109838.70009922984
2021-02-12,109838.70009922984
2021-02-16,109838.70009922984
2021-02-17,109838.70009922984
2021-02-18,109838.70009922984
2021-02-19,109838.70009922984
2021-02-22,109838.70009922984
2021-02-23,109838.70009922984
2021-02-24,109838.70009922984
2021-02-25,109838.70009922984
2021-02-26,109838.70009922984
2021-03-01,109838.70009922984
2021-03-02,109838.70009922984
2021-03-03,109838.70009922984
2021-03-04,109838.70009922984
2021-03-05,109838.70009922984
2021-03-08,109838.70009922984
2021-03-09,109838.70009922984
2021-03-10,109838.70009922984
2021-03-11,109838.70009922984
2021-03-12,109838.70009922984
2021-03-15,109838.70009922984
2021-03-16,109838.70009922984
2021-03-17,109838.70009922984
2021-03-18,109838.70009922984
2021-03-19,109838.70009922984
2021-03-22,109838.70009922984
2021-03-23,109838.70009922984
2021-03-24,109838.70009922984
2021-03-25,109838.70009922984
2021-03-26,109838.70009922984
2021-03-29,109838.70009922984
2021-03-30,109838.70009922984
2021-03-31,109838.70009922984
2021-04-01,109838.70009922984
2021-04-05,109838.70009922984
2021-04-06,109838.70009922984
2021-04-07,109838.70009922984
2021-04-08,109838.70009922984
2021-04-09,109838.70009922984
2021-04-12,109838.70009922984
2021-04-13,109838.70009922984
2021-04-14,109838.70009922984
2021-04-15,109838.70009922984
2021-04-16,109838.70009922984
2021-04-19,109838.70009922984
2021-04-20,109838.70009922984
2021-04-21,109838.70009922984
2021-04-22,109838.70009922984
2021-04-23,109838.70009922984
2021-04-26,109838.70009922984
2021-04-27,109838.70009922984
2021-04-28,109838.70009922984
2021-04-29,109838.70009922984
2021-04-30,109838.70009922984
2021-05-03,109838.70009922984
2021-05-04,109838.70009922984
2021-05-05,109838.70009922984
2021-05-06,109838.70009922984
2021-05-07,109838.70009922984
2021-05-10,109838.70009922984
2021-05-11,109838.70009922984
2021-05-12,109838.70009922984
2021-05-13,109838.70009922984
2021-05-14,109838.70009922984
2021-05-17,109838.70009922984
2021-05-18,109838.70009922984
2021-05-19,109838.70009922984
2021-05-20,109838.70009922984
2021-05-21,109838.70009922984
2021-05-24,109838.70009922984
2021-05-25,109838.70009922984
2021-05-26,109838.70009922984
2021-05-27,109838.70009922984
2021-05-28,109838.70009922984
2021-06-01,109838.70009922984
2021-06-02,109838.70009922984
2021-06-03,109838.70009922984
2021-06-04,109838.70009922984
2021-06-07,109838.70009922984
2021-06-08,109838.70009922984
2021-06-09,109838.70009922984
2021-06-10,109838.70009922984
2021-06-11,109838.70009922984
2021-06-14,109838.70009922984
2021-06-15,109838.70009922984
2021-06-16,109838.70009922984
2021-06-17,109838.70009922984
2021-06-18,109838.70009922984
2021-06-21,109838.70009922984
2021-06-22,109838.70009922984
2021-06-23,109838.70009922984
2021-06-24,109838.70009922984
2021-06-25,109838.70009922984
2021-06-28,109838.70009922984
2021-06-29,109838.70009922984
2021-06-30,109838.70009922984
2021-07-01,109838.70009922984
2021-07-02,109838.70009922984
2021-07-06,109838.70009922984
2021-07-07,109838.70009922984
2021-07-08,109838.70009922984
2021-07-09,109838.70009922984
2021-07-12,109838.70009922984
2021-07-13,109838.70009922984
2021-07-14,109838.70009922984
2021-07-15,109838.70009922984
2021-07-16,109838.70009922984
2021-07-19,109838.70009922984
2021-07-20,109838.70009922984
2021-07-21,109838.70009922984
2021-07-22,109838.70009922984
2021-07-23,109838.70009922984
2021-07-26,109838.70009922984
2021-07-27,109838.70009922984
2021-07-28,109838.70009922984
2021-07-29,109838.70009922984
2021-07-30,109838.70009922984
2021-08-02,109838.70009922984
2021-08-03,109838.70009922984
2021-08-04,109838.70009922984
2021-08-05,109838.70009922984
2021-08-06,109838.70009922984
2021-08-09,109838.70009922984
2021-08-10,109838.70009922984
2021-08-11,109838.70009922984
2021-08-12,109838.70009922984
2021-08-13,109838.70009922984
2021-08-16,109838.70009922984
2021-08-17,109838.70009922984
2021-08-18,109838.70009922984
2021-08-19,109838.70009922984
2021-08-20,109838.70009922984
2021-08-23,109838.70009922984
2021-08-24,109838.70009922984
2021-08-25,109838.70009922984
2021-08-26,109838.70009922984
2021-08-27,109838.70009922984
2021-08-30,109838.70009922984
2021-08-31,109838.70009922984
2021-09-01,109838.70009922984
2021-09-02,109838.70009922984
2021-09-03,109838.70009922984
2021-09-07,109838.70009922984
2021-09-08,109838.70009922984
2021-09-09,109838.70009922984
2021-09-10,109838.70009922984
2021-09-13,109838.70009922984
2021-09-14,109838.70009922984
2021-09-15,109838.70009922984
2021-09-16,109838.70009922984
2021-09-17,109838.70009922984
2021-09-20,109838.70009922984
2021-09-21,109838.70009922984
2021-09-22,109838.70009922984
2021-09-23,109838.70009922984
2021-09-24,109838.70009922984
2021-09-27,109838.70009922984
2021-09-28,109838.70009922984
2021-09-29,109838.70009922984
2021-09-30,109838.70009922984
2021-10-01,109838.70009922984
2021-10-04,109838.70009922984
2021-10-05,109838.70009922984
2021-10-06,109838.70009922984
2021-10-07,109838.70009922984
2021-10-08,109838.70009922984
2021-10-11,109838.70009922984
2021-10-12,109838.70009922984
2021-10-13,109838.70009922984
2021-10-14,109838.70009922984
2021-10-15,109838.70009922984
2021-10-18,109838.70009922984
2021-10-19,109838.70009922984
2021-10-20,109838.70009922984
2021-10-21,109838.70009922984
2021-10-22,109838.70009922984
2021-10-25,109838.70009922984
2021-10-26,109838.70009922984
2021-10-27,109838.70009922984
2021-10-28,109838.70009922984
2021-10-29,109838.70009922984
2021-11-01,109838.70009922984
2021-11-02,109838.70009922984
2021-11-03,109838.70009922984
2021-11-04,109838.70009922984
2021-11-05,109838.70009922984
2021-11-08,109838.70009922984
2021-11-09,109838.70009922984
2021-11-10,109838.70009922984
2021-11-11,109838.70009922984
2021-11-12,109838.70009922984
2021-11-15,109838.70009922984
2021-11-16,109838.70009922984
2021-11-17,109838.70009922984
2021-11-18,109838.70009922984
2021-11-19,109838.70009922984
2021-11-22,109838.70009922984
2021-11-23,109838.70009922984
2021-11-24,109838.70009922984
2021-11-26,109838.70009922984
2021-11-29,109838.70009922984
2021-11-30,107535.28759312633
2021-12-01,107535.28759312633
2021-12-02,107535.28759312633
2021-12-03,107535.28759312633
2021-12-06,107535.28759312633
2021-12-07,107535.28759312633
2021-12-08,107535.28759312633
2021-12-09,107535.28759312633
2021-12-10,107535.28759312633
2021-12-13,107535.28759312633
2021-12-14,107535.28759312633
2021-12-15,107535.28759312633
2021-12-16,107535.28759312633
2021-12-17,107535.28759312633
2021-12-20,107535.28759312633
2021-12-21,107535.28759312633
2021-12-22,107535.28759312633
2021-12-23,107535.28759312633
2021-12-27,107535.28759312633
2021-12-28,107535.28759312633
2021-12-29,107535.28759312633
2021-12-30,107535.28759312633
2021-12-31,107535.28759312633
2022-01-03,107535.28759312633
2022-01-04,107535.28759312633
2022-01-05,107535.28759312633
2022-01-06,107535.28759312633
2022-01-07,107535.28759312633
2022-01-10,107535.28759312633
2022-01-11,107535.28759312633
2022-01-12,107535.28759312633
2022-01-13,107535.28759312633
2022-01-14,107535.28759312633
2022-01-18,107535.28759312633
2022-01-19,107535.28759312633
2022-01-20,107535.28759312633
2022-01-21,107535.28759312633
2022-01-24,107535.28759312633
2022-01-25,107535.28759312633
2022-01-26,107535.28759312633
2022-01-27,107535.28759312633
2022-01-28,107535.28759312633
2022-01-31,107535.28759312633
2022-02-01,107535.28759312633
2022-02-02,107535.28759312633
2022-02-03,107535.28759312633
2022-02-04,107535.28759312633
2022-02-07,107535.28759312633
2022-02-08,107535.28759312633
2022-02-09,107535.28759312633
2022-02-10,107535.28759312633
2022-02-11,107535.28759312633
2022-02-14,107535.28759312633
2022-02-15,107535.28759312633
2022-02-16,107535.28759312633
2022-02-17,107535.28759312633
2022-02-18,107535.28759312633
2022-02-22,107535.28759312633
2022-02-23,107535.28759312633
2022-02-24,107535.28759312633
2022-02-25,107535.28759312633
2022-02-28,107535.28759312633
2022-03-01,107535.28759312633
2022-03-02,107535.28759312633
2022-03-03,107535.28759312633
2022-03-04,107535.28759312633
2022-03-07,107535.28759312633
2022-03-08,107535.28759312633
2022-03-09,107535.28759312633
2022-03-10,107535.28759312633
2022-03-11,107535.28759312633
2022-03-14,107535.28759312633
2022-03-15,107535.28759312633
2022-03-16,107535.28759312633
2022-03-17,107535.28759312633
2022-03-18,107535.28759312633
2022-03-21,107535.28759312633
2022-03-22,107535.28759312633
2022-03-23,107535.28759312633
2022-03-24,107535.28759312633
2022-03-25,107535.28759312633
2022-03-28,107535.28759312633
2022-03-29,107535.28759312633
2022-03-30,107535.28759312633
2022-03-31,107535.28759312633
2022-04-01,107535.28759312633
2022-04-04,107535.28759312633
2022-04-05,107535.28759312633
2022-04-06,107535.28759312633
2022-04-07,107535.28759312633
2022-04-08,107535.28759312633
2022-04-11,107535.28759312633
2022-04-12,107535.28759312633
2022-04-13,107535.28759312633
2022-04-14,107535.28759312633
2022-04-18,107535.28759312633
2022-04-19,107535.28759312633
2022-04-20,107535.28759312633
2022-04-21,107535.28759312633
2022-04-22,107535.28759312633
2022-04-25,107535.28759312633
2022-04-26,107535.28759312633
2022-04-27,107535.28759312633
2022-04-28,107535.28759312633
2022-04-29,107535.28759312633
2022-05-02,107535.28759312633
2022-05-03,107535.28759312633
2022-05-04,107535.28759312633
2022-05-05,107535.28759312633
2022-05-06,107535.28759312633
2022-05-09,107535.28759312633
2022-05-10,107535.28759312633
2022-05-11,107535.28759312633
2022-05-12,107535.28759312633
2022-05-13,107535.28759312633
2022-05-16,107535.28759312633
2022-05-17,107535.28759312633
2022-05-18,107535.28759312633
2022-05-19,107535.28759312633
2022-05-20,107535.28759312633
2022-05-23,107535.28759312633
2022-05-24,107535.28759312633
2022-05-25,107535.28759312633
2022-05-26,107535.28759312633
2022-05-27,107535.28759312633
2022-05-31,107535.28759312633
2022-06-01,107535.28759312633
2022-06-02,107535.28759312633
2022-06-03,107535.28759312633
2022-06-06,107535.28759312633
2022-06-07,107535.28759312633
2022-06-08,107535.28759312633
2022-06-09,107535.28759312633
2022-06-10,107535.28759312633
2022-06-13,107535.28759312633
2022-06-14,107535.28759312633
2022-06-15,107535.28759312633
2022-06-16,107535.28759312633
2022-06-17,107535.28759312633
2022-06-21,107535.28759312633
2022-06-22,107535.28759312633
2022-06-23,107535.28759312633
2022-06-24,107535.28759312633
2022-06-27,107535.28759312633
2022-06-28,107535.28759312633
2022-06-29,107535.28759312633
2022-06-30,107535.28759312633
2022-07-01,107535.28759312633
2022-07-05,107535.28759312633
2022-07-06,107535.28759312633
2022-07-07,107535.28759312633
2022-07-08,107535.28759312633
2022-07-11,107535.28759312633
2022-07-12,107535.28759312633
2022-07-13,107535.28759312633
2022-07-14,107535.28759312633
2022-07-15,107535.28759312633
2022-07-18,107535.28759312633
2022-07-19,107535.28759312633
2022-07-20,107535.28759312633
2022-07-21,107535.28759312633
2022-07-22,107535.28759312633
2022-07-25,107535.28759312633
2022-07-26,107535.28759312633
2022-07-27,107535.28759312633
2022-07-28,107535.28759312633
2022-07-29,107535.28759312633
2022-08-01,107535.28759312633
2022-08-02,107535.28759312633
2022-08-03,107535.28759312633
2022-08-04,107535.28759312633
2022-08-05,107535.28759312633
2022-08-08,107535.28759312633
2022-08-09,107535.28759312633
2022-08-10,107535.28759312633
2022-08-11,107535.28759312633
2022-08-12,107535.28759312633
2022-08-15,107535.28759312633
2022-08-16,107535.28759312633
2022-08-17,107535.28759312633
2022-08-18,107535.28759312633
2022-08-19,107535.28759312633
2022-08-22,107535.28759312633
2022-08-23,107535.28759312633
2022-08-24,107535.28759312633
2022-08-25,107535.28759312633
2022-08-26,107535.28759312633
2022-08-29,107535.28759312633
2022-08-30,107535.28759312633
2022-08-31,107535.28759312633
2022-09-01,107535.28759312633
2022-09-02,107535.28759312633
2022-09-06,107535.28759312633
2022-09-07,107535.28759312633
2022-09-08,107535.28759312633
2022-09-09,107535.28759312633
2022-09-12,107535.28759312633
2022-09-13,107535.28759312633
2022-09-14,107535.28759312633
2022-09-15,107535.28759312633
2022-09-16,107535.28759312633
2022-09-19,107535.28759312633
2022-09-20,107535.28759312633
2022-09-21,107535.28759312633
2022-09-22,107535.28759312633
2022-09-23,107535.28759312633
2022-09-26,107535.28759312633
2022-09-27,107535.28759312633
2022-09-28,107535.28759312633
2022-09-29,107535.28759312633
2022-09-30,107535.28759312633
2022-10-03,107535.28759312633
2022-10-04,107535.28759312633
2022-10-05,107535.28759312633
2022-10-06,107535.28759312633
2022-10-07,107535.28759312633
2022-10-10,107535.28759312633
2022-10-11,107535.28759312633
2022-10-12,107535.28759312633
2022-10-13,107535.28759312633
2022-10-14,107535.28759312633
2022-10-17,107535.28759312633
2022-10-18,107535.28759312633
2022-10-19,107535.28759312633
2022-10-20,107535.28759312633
2022-10-21,107535.28759312633
2022-10-24,107535.28759312633
2022-10-25,107535.28759312633
2022-10-26,107535.28759312633
2022-10-27,107535.28759312633
2022-10-28,107535.28759312633
2022-10-31,107535.28759312633
2022-11-01,107535.28759312633
2022-11-02,107535.28759312633
2022-11-03,107535.28759312633
2022-11-04,107535.28759312633
2022-11-07,107535.28759312633
2022-11-08,107535.28759312633
2022-11-09,107535.28759312633
2022-11-10,107535.28759312633
2022-11-11,107535.28759312633
2022-11-14,107535.28759312633
2022-11-15,107535.28759312633
2022-11-16,107535.28759312633
2022-11-17,107535.28759312633
2022-11-18,107535.28759312633
2022-11-21,107535.28759312633
2022-11-22,107535.28759312633
2022-11-23,107535.28759312633
2022-11-25,107535.28759312633
2022-11-28,107535.28759312633
2022-11-29,107535.28759312633
2022-11-30,107535.28759312633
2022-12-01,107535.28759312633
2022-12-02,107535.28759312633
2022-12-05,107535.28759312633
2022-12-06,107535.28759312633
2022-12-07,107535.28759312633
2022-12-08,107535.28759312633
2022-12-09,107535.28759312633
2022-12-12,107535.28759312633
2022-12-13,107535.28759312633
2022-12-14,107535.28759312633
2022-12-15,107535.28759312633
2022-12-16,107535.28759312633
2022-12-19,107535.28759312633
2022-12-20,107535.28759312633
2022-12-21,107535.28759312633
2022-12-22,107535.28759312633
2022-12-23,107535.28759312633
2022-12-27,107535.28759312633
2022-12-28,107535.28759312633
2022-12-29,107535.28759312633
2022-12-30,107535.28759312633
2023-01-03,107535.28759312633
2023-01-04,107535.28759312633
2023-01-05,107535.28759312633
2023-01-06,107535.28759312633
2023-01-09,107535.28759312633
2023-01-10,107535.28759312633
2023-01-11,107535.28759312633
2023-01-12,107535.28759312633
2023-01-13,107535.28759312633
2023-01-17,107535.28759312633
2023-01-18,107535.28759312633
2023-01-19,107535.28759312633
2023-01-20,107535.28759312633
2023-01-23,107535.28759312633
2023-01-24,107535.28759312633
2023-01-25,107535.28759312633
2023-01-26,107535.28759312633
2023-01-27,107535.28759312633
2023-01-30,107535.28759312633
2023-01-31,107535.28759312633
2023-02-01,107535.28759312633
2023-02-02,107535.28759312633
2023-02-03,107535.28759312633
2023-02-06,107535.28759312633
2023-02-07,107535.28759312633
2023-02-08,107535.28759312633
2023-02-09,107535.28759312633
2023-02-10,107535.28759312633
2023-02-13,107535.28759312633
2023-02-14,107535.28759312633
2023-02-15,107535.28759312633
2023-02-16,107535.28759312633
